file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
SYnth_NoisesAV.wav,Machinery;strange;machine;Artificial;Ambiance;Noise;Alien;Synthetic,170393,https://freesound.org/people/lazr2012/sounds/170393,"[57856, 1061300]",lazr2012,http://creativecommons.org/licenses/by/3.0/
Plunger Pop.wav,gurgle;plunger;suction;suck;squelch;sink;pump;plumbing;water;bath;pop;drip;tub;squirt;liquid;drain;bathroom;toilet,342815,https://freesound.org/people/ralphwhitehead/sounds/342815,"[456192, 1756254]",ralphwhitehead,http://creativecommons.org/publicdomain/zero/1.0/
rum.wav,sloshing;opening;open;bottle;unscrewing;screwing;cap;liquor;rum;drink,336639,https://freesound.org/people/jakx92/sounds/336639,"[845824, 2152351]",jakx92,http://creativecommons.org/licenses/by/3.0/
texture04.wav,Industrial;electricity;Ambience,127588,https://freesound.org/people/frankd/sounds/127588,"[216064, 1181040]",frankd,http://creativecommons.org/publicdomain/zero/1.0/
_01storm - orage.wav,soundscape;natural;sound;storm;ambience;thunder;birds;rain,53605,https://freesound.org/people/arnaud coutancier/sounds/53605,"[1626112, 2507042]",arnaud coutancier,http://creativecommons.org/licenses/by-nc/3.0/
klk2.wav,distortion;echo;noise,94207,https://freesound.org/people/tmokonen/sounds/94207,"[276992, 1319902]",tmokonen,http://creativecommons.org/licenses/by/3.0/
01 car sequence.wav,car;car-door;car-start;keys,84528,https://freesound.org/people/cmusounddesign/sounds/84528,"[1919488, 3205980]",cmusounddesign,http://creativecommons.org/licenses/by/3.0/
01 residential elevator with door open and close.wav,elevator;door;lift;open;beep,215298,https://freesound.org/people/pushkin/sounds/215298,"[1389056, 2322056]",pushkin,http://creativecommons.org/publicdomain/zero/1.0/
"Auto, ajo vedessa, maastossa _ A car, jeep, atv, slow drive on a difficult, wet terrain, brief stop.wav",Vesi;Field-Recording;Car;Maasto;Autot;Yleisradio;Yle;Tehosteet;Iceland;Water;Cars;Terrain;Auto;Finnish-Broadcasting-Company;Country;Islanti;Soundfx,263783,https://freesound.org/people/YleArkisto/sounds/263783/,"[5647360, 6553648]",YleArkisto,http://creativecommons.org/licenses/by/3.0/
Tapping on metal.wav,hammer;blacksmith;iron;taping;clang;metal;shield;OWI;steel,326122,https://freesound.org/people/LuannWepener/sounds/326122,,LuannWepener,http://creativecommons.org/licenses/by-nc/3.0/
02763 inside damaged chopper.wav,helicopter;chopper;damage;inside;noise;engine;foley,128065,https://freesound.org/people/Robinhood76/sounds/128065,"[51712, 769892]",Robinhood76,http://creativecommons.org/licenses/by-nc/3.0/
Walking In Snow.wav,Wet;SFX;Snow;Walking;Foley,174510,https://freesound.org/people/Henrythetrain/sounds/174510,,Henrythetrain,http://creativecommons.org/publicdomain/zero/1.0/
Infernal Wind.wav,wind;hell;gothic;ghosty;spectre;sinister;fearful;devil,346014,https://freesound.org/people/InSintesi/sounds/346014,"[403968, 1417459]",InSintesi,http://creativecommons.org/licenses/by/3.0/
BEACH_SMALL_SAND.wav,atmosphere;beach;sand;sea;small,113603,https://freesound.org/people/costaipsa/sounds/113603,"[214528, 880172]",costaipsa,http://creativecommons.org/licenses/by/3.0/
04638 heating bleeding valve.wav,filling;water;air;heating;valve;bleeding;installation;industrial,207903,https://freesound.org/people/Robinhood76/sounds/207903,,Robinhood76,http://creativecommons.org/licenses/by-nc/3.0/
05687 morning birds ambience.wav,birds;chirping;ambience;tweeting;bird;morning;fie;spring;nature;field-recording;outdoor,264298,https://freesound.org/people/Robinhood76/sounds/264298,"[6588416, 7749279]",Robinhood76,http://creativecommons.org/licenses/by-nc/3.0/
070821_flsp_trail03.wav,birds;field-recording;first-landing-state-park;insects;swamp,39673,https://freesound.org/people/volivieri/sounds/39673,"[18944, 1187664]",volivieri,http://creativecommons.org/licenses/by/3.0/
shop cash register 01.wav,market;ambience;voices;int;people;crowd;field-recording;cash-register;shop,325181,https://freesound.org/people/markkuyp/sounds/325181,"[3666432, 4340846]",markkuyp,http://creativecommons.org/licenses/by/3.0/
Rain on Car Roof 2.wav,storm;rain;weather;shower;roof;thunderstorm;car,259627,https://freesound.org/people/Stevious42/sounds/259627,,Stevious42,http://creativecommons.org/licenses/by/3.0/
081019_02_machine_engine.wav,engine;machine,76172,https://freesound.org/people/dkustic/sounds/76172,"[0, 1290446]",dkustic,http://creativecommons.org/licenses/by/3.0/
09 hn_handrail.wav,bell;metal;ring,71876,https://freesound.org/people/cmusounddesign/sounds/71876,,cmusounddesign,http://creativecommons.org/licenses/by/3.0/
1 man running on pavement.wav,footsteps;pavement,103965,https://freesound.org/people/bulbastre/sounds/103965,,bulbastre,http://creativecommons.org/licenses/by/3.0/
Sound_FX_Kitchen_Plates.wav,Kitchen;Plates;households,321190,https://freesound.org/people/tiagusilva37/sounds/321190,"[85504, 983882]",tiagusilva37,http://creativecommons.org/publicdomain/zero/1.0/
elderly_meeting.wav,meeting;announce;village;abbey;elderly;decision;people;notice,143904,https://freesound.org/people/cormi/sounds/143904,"[180736, 1415946]",cormi,http://creativecommons.org/publicdomain/zero/1.0/
12 noon church-bell 140310_0121.wav,background-sound;12am;morning;atmospheric;12;white-noise;riverside-village;clanging;countryside;field-recording;Netherlands;pm;birdsong;ambience;calm;noon;clock;Holland;birds;soundscape;ambient;hamlet;spring;church-bell;general-noise;atmosphere,231552,https://freesound.org/people/klankbeeld/sounds/231552,"[719360, 1877844]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
Water2.wav,bubbles;dive;sound-design;splash;submerging;surf;underwater;water;waves;whale-song,17755,https://freesound.org/people/pushtobreak/sounds/17755,,pushtobreak,http://creativecommons.org/licenses/by-nc/3.0/
1290 am static jumble.wav,radio;amplitude-modulated;static;frequency;amplitude-modulation;noise,184342,https://freesound.org/people/cognito perceptu/sounds/184342,"[320512, 1602415]",cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
Nails crackle 3.wav,crackle;noise;Nails;metal;industrial,249663,https://freesound.org/people/the_yura/sounds/249663,,the_yura,http://creativecommons.org/publicdomain/zero/1.0/
voice.wav,rain;ryhme;singing,249708,https://freesound.org/people/angienm/sounds/249708,,angienm,http://creativecommons.org/publicdomain/zero/1.0/
130915 - Interior-Hard Rain with 2 Skylights.wav,roomtone;RAIN;Skylights;Interior-roomtone,201035,https://freesound.org/people/aaronstar/sounds/201035,"[12288, 1049518]",aaronstar,http://creativecommons.org/publicdomain/zero/1.0/
rain and storm outside the window.wav,atmosphere;rain;storm,67834,https://freesound.org/people/planet ugh/sounds/67834,"[2344448, 3274707]",planet ugh,http://creativecommons.org/publicdomain/zero/1.0/
16 hn_meltingsnow.wav,drips;melting;snow;water,71883,https://freesound.org/people/cmusounddesign/sounds/71883,,cmusounddesign,http://creativecommons.org/licenses/by/3.0/
16 Little Beat.wav,field-recording;ocean;Puerto-Rico;Humpback-whale;Virgin-Islands;megaptera-novaeangliae;Caribbean;hydrophone,325289,https://freesound.org/people/listeningtowhales/sounds/325289,"[838144, 1585899]",listeningtowhales,http://creativecommons.org/licenses/by-nc/3.0/
16. Toilet paper roll and ripping.wav,ripping;tearing;edirol;paper;tp;tproll;OWI;toilet,328029,https://freesound.org/people/btherad2000/sounds/328029,,btherad2000,http://creativecommons.org/licenses/by/3.0/
160928_0051 rain.wav,raining;rain;weather;window;raindrops,361417,https://freesound.org/people/toiletrolltube/sounds/361417,"[4607488, 5849666]",toiletrolltube,http://creativecommons.org/publicdomain/zero/1.0/
outdoors ambient windy wind leaves rustle 2.wav,ambient;leaves;outdoors;rustle;wind;windy,126968,https://freesound.org/people/bulbastre/sounds/126968,"[542208, 1297404]",bulbastre,http://creativecommons.org/licenses/by/3.0/
20060426.marsh.house.ambiance.wav,donana;ambiance;birds;field-recording;house;jackdaw;nature;airplane;spring,18680,https://freesound.org/people/dobroide/sounds/18680,"[157696, 962816]",dobroide,http://creativecommons.org/licenses/by/3.0/
20060802.waders.truck.wav,marshes;donana;nature;summer;traffic;truck;ambiance;waterfowl;birds,21563,https://freesound.org/people/dobroide/sounds/21563,"[523776, 1274062]",dobroide,http://creativecommons.org/licenses/by/3.0/
20060810.peters.clock.01.wav,ticking;clock;tic-tac;machine,21934,https://freesound.org/people/dobroide/sounds/21934,"[22528, 870286]",dobroide,http://creativecommons.org/licenses/by/3.0/
Oct-18th-Drm-3A1.wav,cahill-project;background-sound;drum-and-ambiance;soundscape;Memory-Stain;background;Philadelphia-trending;atmo;Erdrick-Loring;AuDio-MiRage;audiochosis-soundscape;paranormal-atmosphere;atmospheric;rain-gray,325404,https://freesound.org/people/jonalexander_esq/sounds/325404,,jonalexander_esq,http://creativecommons.org/publicdomain/zero/1.0/
20061121.pee.wav,nature;pee;water,26264,https://freesound.org/people/dobroide/sounds/26264,,dobroide,http://creativecommons.org/licenses/by/3.0/
20061124ParadeCHS.wav,band;christmas;field-recording;marching;parade;rain;reverberation,26270,https://freesound.org/people/daveincamas/sounds/26270,"[1108992, 2414460]",daveincamas,http://creativecommons.org/licenses/by/3.0/
Collob church bells 2.wav,atmosphere;bells;church-bells;field-recording;france;ambience,67280,https://freesound.org/people/ERH/sounds/67280,"[228864, 1066673]",ERH,http://creativecommons.org/licenses/by-nc/3.0/
20061208.waves.02.wav,ambiance;autumn;field-recording;marshes;nature;water;waves;wind,27065,https://freesound.org/people/dobroide/sounds/27065/,"[36352, 1077433]",dobroide,http://creativecommons.org/licenses/by/3.0/
20061214.stapler.wav,mechanical;staple;tool,27346,https://freesound.org/people/dobroide/sounds/27346,,dobroide,http://creativecommons.org/licenses/by/3.0/
20061214.wrench.02.wav,ratchet-socket;mechanical;tool;wrench,27348,https://freesound.org/people/dobroide/sounds/27348,"[355328, 1510822]",dobroide,http://creativecommons.org/licenses/by/3.0/
20070318.dirt.road.wav,birds;car;field-recording;nature;road,32537,https://freesound.org/people/dobroide/sounds/32537,,dobroide,http://creativecommons.org/licenses/by/3.0/
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,wine;bottle;beer;glass;cheers;clank;toast,179438,https://freesound.org/people/HDM2013/sounds/179438,"[809472, 1846743]",HDM2013,http://creativecommons.org/licenses/by/3.0/
20070618 032137 treinreis.wav,field-recording;indonesia;train,38279,https://freesound.org/people/TwistedLemon/sounds/38279,"[1188352, 1969322]",TwistedLemon,http://creativecommons.org/licenses/by/3.0/
20070620 092618 front garden sultan palace jogjakarta.wav,birds;field-recording;indonesia;people,38283,https://freesound.org/people/TwistedLemon/sounds/38283,,TwistedLemon,http://creativecommons.org/licenses/by/3.0/
20071229.cooing.wav,ambiance;birds;cooing;dove;field-recording;pigeon;south-spain,45922,https://freesound.org/people/dobroide/sounds/45922,,dobroide,http://creativecommons.org/licenses/by/3.0/
buzzing bee 3 multi.wav,bees;bumble;field-recording;insects;nature;summer,117146,https://freesound.org/people/cognito perceptu/sounds/117146,,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
quick walk.wav,outdoor;smartphone;field-recording;park;walk,102666,https://freesound.org/people/saphe/sounds/102666,"[227840, 1075452]",saphe,http://creativecommons.org/licenses/by/3.0/
crowd2.wav,crowd;park;theme;busy,46730,https://freesound.org/people/GagaMan/sounds/46730,,GagaMan,http://creativecommons.org/publicdomain/zero/1.0/
20080505_1306playground01.wav,children;city;park;playground;playing;spring;springtime;urban,52882,https://freesound.org/people/Asparagus_P/sounds/52882,,Asparagus_P,http://creativecommons.org/licenses/by/3.0/
20080614.bells.wav,field-recording;ambience;bells;city;pealing,57798,https://freesound.org/people/dobroide/sounds/57798,,dobroide,http://creativecommons.org/licenses/by/3.0/
20080702.marsh.crickets.snippet.wav,ambiance;cricket;field-recording;insects;marshes;nature;summer,56626,https://freesound.org/people/dobroide/sounds/56626,"[1024, 1162031]",dobroide,http://creativecommons.org/licenses/by/3.0/
20080805.birches.n.birds.01.wav,beach;birds;field-recording;nature;summer;trees;wind,59727,https://freesound.org/people/dobroide/sounds/59727,"[0, 766281]",dobroide,http://creativecommons.org/licenses/by/3.0/
CuttingOnion.wav,kitchen;onion;knife;cutting,201032,https://freesound.org/people/Dr. Macak/sounds/201032,"[2780672, 3505481]",Dr. Macak,http://creativecommons.org/publicdomain/zero/1.0/
20090501.horse.neigh.wav,andalusia;birds;countryside;field-recording;horse;nature;neigh;spring,72230,https://freesound.org/people/dobroide/sounds/72230,"[30208, 1178734]",dobroide,http://creativecommons.org/licenses/by/3.0/
Elektron Analog Rytm Beat &gt; Redson EC-25 8-track tape echo.wav,analog-rytm;tape;echo;ec-25;elektron;hit;redson,264281,https://freesound.org/people/altemark/sounds/264281,,altemark,http://creativecommons.org/licenses/by-nc/3.0/
Group running in sync on concrete.wav,war;team;military;soldiers;human;running;soldier;feet;boot;camp;track;army;synchronized;warfare;run;training;unison;foley,250538,https://freesound.org/people/jhumbucker/sounds/250538,"[15360, 1133186]",jhumbucker,http://creativecommons.org/publicdomain/zero/1.0/
breaking_small_window.wav,window-break;crash;glass,163364,https://freesound.org/people/MikaF/sounds/163364,,MikaF,http://creativecommons.org/publicdomain/zero/1.0/
20091224.bells.03.wav,bell;church;field-recording;pealing;seville;south-spain,86768,https://freesound.org/people/dobroide/sounds/86768,"[666624, 1789305]",dobroide,http://creativecommons.org/licenses/by/3.0/
perafan_felipe_antropo_fonia_imprimiendo.wav,GEOTAG;photocopier;printer;machine;print,335453,https://freesound.org/people/artesmediales/sounds/335453,,artesmediales,http://creativecommons.org/licenses/by-nc/3.0/
20091225.rain.wav,field-recording;rain;water,86772,https://freesound.org/people/dobroide/sounds/86772,"[12209152, 13229850]",dobroide,http://creativecommons.org/licenses/by/3.0/
20092007.strike.wav,explosion;lightning;storm;thunder;field-recording,41365,https://freesound.org/people/dobroide/sounds/41365,,dobroide,http://creativecommons.org/licenses/by/3.0/
folding and crumpling paper.wav,crumpled;dropped;fold;folded;paper;sharp,94645,https://freesound.org/people/trevornau22fv/sounds/94645,,trevornau22fv,http://creativecommons.org/licenses/sampling+/1.0/
Noisy Hotel Bathroom Fan (starts + stops).wav,fan;start;machine;stop;field-recording;noise;bathroom;engine,179355,https://freesound.org/people/lolamadeus/sounds/179355,,lolamadeus,http://creativecommons.org/publicdomain/zero/1.0/
wind_howling_01.wav,howling;wind,39887,https://freesound.org/people/aesqe/sounds/39887,"[2919936, 4140742]",aesqe,http://creativecommons.org/licenses/by/3.0/
Crowd Laughing.wav,Laughter;Atlanta;H6;people;crowd;field-recording;3600,269461,https://freesound.org/people/MDRivet/sounds/269461,"[205824, 1379987]",MDRivet,http://creativecommons.org/publicdomain/zero/1.0/
Train Passby Right to Left with Horn Short 02.wav,locomotive;railway;locomotion;airhorn;passby;ride;whistle;wheels;railroad;passing;train;tracks;rumble;rail;express;railcar;transportation;engine;bells;riding;machine;diesel;cargo;speed;pass;warning;horn;whoosh;passenger;heavy,353665,https://freesound.org/people/debsound/sounds/353665,,debsound,http://creativecommons.org/licenses/by-nc/3.0/
waterfall.wav,noise;stream;water;waterfall,55011,https://freesound.org/people/alexbird/sounds/55011,"[1015808, 2039720]",alexbird,http://creativecommons.org/licenses/by/3.0/
20101206.06.seagulls.wav,seagull;marshes;birds;field-recording;ambiance;mexico;screeching;beach,110917,https://freesound.org/people/dobroide/sounds/110917,"[1641984, 2451004]",dobroide,http://creativecommons.org/licenses/by/3.0/
Small_Refrigerator_Refrigeration-For_Freesound.wav,compressor;motor;refrigeration;refrigerator;small-refrigerator,108212,https://freesound.org/people/amishman35isbricked/sounds/108212,,amishman35isbricked,http://creativecommons.org/licenses/sampling+/1.0/
InsectsLateSummerCacheRiverSep92012.wav,late-summer;peaceful;field;Cache-river;soothing;insects;nature;Field-recording,168088,https://freesound.org/people/kvgarlic/sounds/168088,"[165376, 1039108]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
cooling unit close up 1 san diego 2013.wav,static;industrial;ventilation;field;recording;noise,361280,https://freesound.org/people/Gelbklang/sounds/361280,"[1358336, 2534327]",Gelbklang,http://creativecommons.org/licenses/by/3.0/
20130405_wooden.stairs.floor.01.wav,crackling;stairs;steps;wood;floor;field-recording,185139,https://freesound.org/people/dobroide/sounds/185139,,dobroide,http://creativecommons.org/licenses/by/3.0/
